text,language
pagduol,cebuano
sulitaryu,cebuano
carelessness,ilocano
hasol,cebuano
disgrasyada,tagalog
sáhì,hiligaynon
gusnik,cebuano
ánaw,cebuano
pambubong,tagalog
goodwill,ilocano
bigamya,cebuano
buyinggit,cebuano
imakulada,tagalog
halagunús,hiligaynon
idiin,tagalog
dumagsa,tagalog
garupa,tagalog
pagsusuwatan,tagalog
tanghalian,tagalog
lamayin,tagalog
salat,tagalog
pumalo para sa iba,tagalog
play-awi,cebuano
surísu,cebuano
himbay,cebuano
posible,cebuano
parapu,cebuano
kalayugan,tagalog
borrow,ilocano
kibkibin,tagalog
saknong,tagalog
anak sa iring,cebuano
iksplikar,cebuano
gihimo,cebuano
galanggalangan,tagalog
pagmuni-munihin,tagalog
gol,tagalog
fuérsa,hiligaynon
hari,cebuano
moisture,ilocano
tagatasa,tagalog
baldi,cebuano
iskor,tagalog
carriage,ilocano
maggagamas,tagalog
tistis,cebuano
tinda-tindahanan,tagalog
malaking-malaki,tagalog
sangkalanan,tagalog
nangabang,cebuano
slope,ilocano
súp-ay,hiligaynon
dúbul,cebuano
pakultad,tagalog
top,ilocano
talko,cebuano
bihayin,tagalog
álà,cebuano
umapuhap,tagalog
talaga,tagalog
ikaway,tagalog
patubig sa uma,cebuano
laos,tagalog
drunkard,ilocano
balingos,tagalog
kasagaran,cebuano
Epipanyia,tagalog
alpabeto,cebuano
sa ubang adlaw,cebuano
ugá,hiligaynon
ulang,tagalog
tipukù,cebuano
búkag,cebuano
tigmak,tagalog
búay,hiligaynon
hulagán,hiligaynon
blow,ilocano
create,ilocano
confidential,ilocano
abat,cebuano
kaligon,cebuano
eskursiyunista,tagalog
papreskuhin,tagalog
"limuruk, limúruk",cebuano
sibo,tagalog
daginotan,cebuano
gros,tagalog
ilalum sa yuta,cebuano
sághid,hiligaynon
Lawrensyum,tagalog
leper,tagalog
damahwána,cebuano
hiratáy,hiligaynon
batakbatak,cebuano
daotan,cebuano
upward,ilocano
sarsaparilya,cebuano
wala'y armas,cebuano
ipaanunsiyo,tagalog
manunuroy,cebuano
salidsid,cebuano
gímik,hiligaynon
hot,ilocano
malipayon,cebuano
pagoda,cebuano
tugak,tagalog
katawa,cebuano
guyku,cebuano
ang gilabwon,cebuano
gumudgumud,cebuano
bisan kinsa,cebuano
makintab,tagalog
halangdon,cebuano
gitna,tagalog
masabay,tagalog
tigulang,cebuano
maka-primera,cebuano
halayô,hiligaynon
anestesiko,tagalog
pahalughog,tagalog
riprǎn,cebuano
katlabian,tagalog
lugay,tagalog
kuwitis,cebuano
mintalidad,cebuano
gubhay,cebuano
walang-kahala-halaga,tagalog
palapuri,tagalog
karetera,cebuano
mag-ulianin,tagalog
pisikal kemistri,tagalog
rekreo,tagalog
yari,tagalog
duhal,cebuano
maamigohon,cebuano
sunô,hiligaynon
kinahanglan,cebuano
langgwíta,cebuano
dibersyon,tagalog
nila,cebuano
paghanga,tagalog
mantiyának,cebuano
Katoliko,cebuano
opinyon,tagalog
kadang-kadang,tagalog
gáling,cebuano
pagpakusog,cebuano
makilitiin,tagalog
maayohon,cebuano
tumagudtod,tagalog
papaglawayin,tagalog
napkin,ilocano
malig-on,cebuano
paslig,cebuano
miagi,cebuano
mapaligiran,tagalog
magbabasa,cebuano
namumunga,tagalog
magbuo,tagalog
ubánon,hiligaynon
baláw,hiligaynon
kaligutgot,cebuano
súdsud,hiligaynon
uod,tagalog
throng,ilocano
paikit-ikit,tagalog
tabó-tabó,hiligaynon
bábad,cebuano
tunggak,tagalog
kaburaraan,tagalog
agaw-tulog,tagalog
basta,tagalog
tuhuktuhuk,cebuano
grapik,tagalog
patindigan,tagalog
púyu,cebuano
timpla,tagalog
padapat,cebuano
silindrun,cebuano
sumó,hiligaynon
mag-apela,tagalog
Bulang Kabilugan,tagalog
panaw,cebuano
known,ilocano
bayúus,cebuano
pumapalit,cebuano
sarabya,cebuano
tin-aw,cebuano
pihitan,tagalog
puwerahin,tagalog
magsintahan,tagalog
dalispù,cebuano
sorrowful,ilocano
binlid,tagalog
bayan,cebuano
tidlum,cebuano
conquer,ilocano
konseho,cebuano
"muut, múut",cebuano
mapahimutanon,cebuano
singdalan,cebuano
anag,cebuano
mabighani,tagalog
diinan,tagalog
topaz,tagalog
piyesta,tagalog
híwà,hiligaynon
magbagay,tagalog
tágud,cebuano
parang anghel,tagalog
saway,cebuano
layuan,tagalog
maayong pagbati,cebuano
gininhawa,cebuano
makatalagmanon,cebuano
pagsalangsang,tagalog
kúbaw,cebuano
dulaan,cebuano
duop,tagalog
umaliw,tagalog
makabibihag,cebuano
paglapas,cebuano
usa ka butang,cebuano
heal,ilocano
hambug,cebuano
posturahan,tagalog
kapsula,tagalog
intrigar,cebuano
mag-anyo,tagalog
belbet,tagalog
danug,cebuano
gála,cebuano
nakabukangkang,tagalog
halik,tagalog
kampanaryo,cebuano
idruplánu,cebuano
mambubulos,tagalog
kapurukan,tagalog
túwang,cebuano
sala,cebuano
katawhan,cebuano
ill-mannered,ilocano
bumasa,tagalog
panganud,cebuano
blusa,tagalog
mahangin,tagalog
matikmátik,cebuano
bansagan,tagalog
mulmol,tagalog
pipínu,cebuano
ulanon,cebuano
panipak,tagalog
board,ilocano
wala ngalani,cebuano
tig-ab,cebuano
gayak,tagalog
buok,cebuano
sibya,cebuano
kalag,cebuano
erehe,tagalog
magbata-bataan,tagalog
kasalitaan,tagalog
pagkapadistiyero,tagalog
ligal,cebuano
pagkukumpuni,tagalog
pasipiko,tagalog
balakero,cebuano
bukas-palad,cebuano
hashasan,cebuano
dusdus,cebuano
bahay-bahayan,tagalog
luad,tagalog
makipaggiitan,tagalog
bumakbak,tagalog
kagustuhan,tagalog
mabutbot,tagalog
baláyhan,hiligaynon
taong-mapanlinlang,tagalog
kalapukan,cebuano
silag,cebuano
talidngan,cebuano
sarahan,tagalog
pangyayamot,tagalog
recall,ilocano
bánu,cebuano
nakatimpuho,tagalog
gikapoy,cebuano
sumiklab,tagalog
alat,tagalog
kawuntid,cebuano
conquest,ilocano
nagtambayayong,cebuano
mapanumbalingon,cebuano
magresibo,tagalog
salisi,tagalog
sáma,cebuano
buksan,tagalog
di-pagkakaayos,tagalog
bisikleta,tagalog
layat,cebuano
rúngkab,hiligaynon
dram,cebuano
tahulan,tagalog
buáya,hiligaynon
nagagilaw,cebuano
"tantiya, tantíya, tantíyar",cebuano
repositoryo,tagalog
tam-ak,cebuano
pirhwisyu,cebuano
krimson,tagalog
liyalíya,cebuano
kalasangan,cebuano
atbu,cebuano
bísi,cebuano
arun,cebuano
kamisa,tagalog
bitikbitik,cebuano
bintayin,tagalog
ripásu,cebuano
matuwad,tagalog
matahum,cebuano
mitsa,cebuano
pag-ampon,tagalog
sa kanhiay,cebuano
baod,cebuano
dami ng mga tao,tagalog
kasinghaba,tagalog
yangù,cebuano
baylerina,tagalog
bakatya,cebuano
pagbutang,cebuano
mamangha,tagalog
tituluhan,tagalog
súngì,cebuano
muhon,cebuano
bulúbud,cebuano
bidyíw,hiligaynon
embudo,cebuano
hingutuhan,tagalog
ulalag,cebuano
labnutin,tagalog
likhain,tagalog
may-alarma,tagalog
koriya,cebuano
magkapulikat,tagalog
madaling maintindihan,tagalog
pisar,cebuano
kuyaknit,cebuano
kasaypanan,cebuano
ringlet,tagalog
nag-ambag (ang -),tagalog
bwáus,cebuano
buút,hiligaynon
petrolyo,cebuano
botaniko,tagalog
marangal,tagalog
magkatulong,tagalog
mabuni,tagalog
mahinuklugong,cebuano
buskag,cebuano
pasibi,tagalog
karit,tagalog
fond,ilocano
silik,cebuano
gaingon,cebuano
pilíti,cebuano
híkug,cebuano
kanunay,cebuano
sulod,cebuano
paglain,cebuano
racket,tagalog
hágkot,hiligaynon
kapilyuhan,tagalog
hinikugáy,hiligaynon
sakit sa panit,cebuano
habid-habid,tagalog
suluksuluk,cebuano
insomniya,tagalog
dúm,cebuano
hinúgang,hiligaynon
diriktǔr,cebuano
"ulíhi, ulihí",hiligaynon
dagundong ng kulog,tagalog
magdamag,tagalog
plígu,cebuano
kompositor,tagalog
eskirol,cebuano
mapalipat,tagalog
lasuhin,tagalog
butler,ilocano
kinta kintà kintǎ,cebuano
pagsambit,tagalog
"hawid, háwid",cebuano
puti,cebuano
hágal,hiligaynon
mabinuhaton,cebuano
makidaiton,cebuano
respectful,ilocano
maghawan,tagalog
kasayaan,cebuano
dendrita,tagalog
sap-ang,cebuano
makaalis,tagalog
pulubihin,tagalog
ika-,tagalog
sitting,ilocano
liriko,tagalog
galon,tagalog
magpaliban,tagalog
inpurmir,cebuano
bayot,cebuano
saluhan,tagalog
girl,ilocano
bíslak,hiligaynon
pahiuyon,cebuano
magsiper,tagalog
alkabála,cebuano
busyo,tagalog
matipid,tagalog
kúlù,cebuano
síntas,hiligaynon
silab,cebuano
buhing,cebuano
dalupúgan,cebuano
pagpamuhonan,cebuano
hag,ilocano
istandard,tagalog
anabu,cebuano
makita,cebuano
sakdal,tagalog
pumaso,tagalog
kapirasong pinaggupitan,tagalog
hikut,cebuano
suba,cebuano
di-alam,tagalog
betis,tagalog
amagin,tagalog
sipilyo,tagalog
bátok,hiligaynon
karsones,cebuano
dumal,tagalog
síngud,cebuano
suyákon,hiligaynon
pawikan,tagalog
siápò,hiligaynon
kasimbigat,tagalog
kangina,tagalog
tricky,ilocano
itanda,tagalog
kremahin,tagalog
kasa,cebuano
laybrari,cebuano
ngulag,tagalog
pagtanggap,tagalog
go,ilocano
surbetes,tagalog
klír,cebuano
bukod-tangi,tagalog
wala isa man,tagalog
taginting,tagalog
tingga,cebuano
kúbà,cebuano
gábas,cebuano
anak na bugtong,tagalog
di-mahaka,tagalog
yari,tagalog
sángud,cebuano
ambáhan,cebuano
makimoda,cebuano
impostor,tagalog
pauguy-uguyin,tagalog
sayid bit,cebuano
ligadíra,cebuano
sa kasagaran,cebuano
sumbag,cebuano
napakahapdi,tagalog
sa,cebuano
pagsaway,cebuano
pilok,tagalog
siya,cebuano
compartment,ilocano
poll,ilocano
revival,ilocano
penitensya,tagalog
síbwa,hiligaynon
mamimigay,tagalog
bíka,cebuano
tigúlang,cebuano
yákal,hiligaynon
ligtas,tagalog
kita,cebuano
palanggana,cebuano
limong-limong,cebuano
labawang manunulat,cebuano
sandigan,tagalog
naghubag,cebuano
singki,tagalog
bulusan,tagalog
sangat,tagalog
sa laing dapit,cebuano
kabiruan,tagalog
simud,cebuano
magbuwag,tagalog
pagpisan-pisanin,tagalog
nahabilin,cebuano
malignù,cebuano
Sulpur,tagalog
iugnay,tagalog
yutyut,cebuano
búla,cebuano
kinaiya,cebuano
katul,cebuano
kusina,cebuano
destino,cebuano
kalù,cebuano
mundyal,tagalog
mabalani,tagalog
dish,ilocano
ohales,tagalog
taliwala,cebuano
mauyog,cebuano
ispiksiyun,cebuano
mirror,ilocano
tugkaran,cebuano
magluwas,tagalog
mit ng ulo,cebuano
sapat lamang,tagalog
magbalse,tagalog
pag-uyog,cebuano
kariwaraan,tagalog
sánaw,hiligaynon
laan,tagalog
utuk,cebuano
parús,cebuano
linggo,tagalog
bánka,hiligaynon
hikut,cebuano
eksperiyensiya,cebuano
magpapirmi,tagalog
karampag,cebuano
rebisahin,tagalog
diriktu,cebuano
hiliin,tagalog
sanayin,tagalog
damgo,cebuano
manuyo,cebuano
taliba,tagalog
matam-is,cebuano
hínag,cebuano
babawan,tagalog
baladlísan,hiligaynon
paikut-ikot,tagalog
tangíngi,cebuano
hirap,tagalog
pakahuluganan,tagalog
balo,cebuano
itudlo,cebuano
ngalutngot,tagalog
patinuin,tagalog
ispiragus,cebuano
lumikmo,tagalog
bilo,tagalog
ikalaboso,tagalog
magmahal,tagalog
hingalít,hiligaynon
di-lumalago,tagalog
maramot,cebuano
taburete,tagalog
dalas-dalasin,tagalog
etsetera,tagalog
kable,tagalog
síhit,hiligaynon
gisádo,hiligaynon
linaw,cebuano
pamigwas,tagalog
hatáy-hátay,hiligaynon
mapusok,tagalog
sardinas,tagalog
kilya,cebuano
"mandi, manding",cebuano
kaluwagan,tagalog
bulaid,tagalog
bitás,hiligaynon
pagkahanaw,cebuano
maling palagay/akala,tagalog
katugon ng,tagalog
bangitaw,cebuano
hirang,tagalog
ingkáhi,cebuano
kuluran,tagalog
dili matarong,cebuano
sapatilya,cebuano
trabungku,cebuano
matabi,cebuano
plagsirimúni,cebuano
galíng,hiligaynon
kalinaw,cebuano
kakambal,tagalog
butín,hiligaynon
pabugnaw,cebuano
maoy,cebuano
lumibang,tagalog
moralista,tagalog
sagúkum,cebuano
magkababayan,tagalog
dili hubog,cebuano
tantu,cebuano
yagpis,cebuano
kawalang-tiyak,tagalog
paaron-aron,cebuano
patasin,tagalog
pingal,tagalog
mag-anyaya,tagalog
turingan,tagalog
puno sa sustansiya,cebuano
uláng,hiligaynon
ni,cebuano
bumakat,tagalog
mortal,ilocano
lagay ng loob,tagalog
tirúti,cebuano
babaye nga agalon,cebuano
alipores,tagalog
subay,cebuano
hermaphrodite,ilocano
makasumpong,tagalog
sa gihapon,cebuano
mabungian,tagalog
balót,hiligaynon
lingguhan,tagalog
itikwas,tagalog
gantun,cebuano
balay sa kaluoy,cebuano
ipalamas,tagalog
ideal,tagalog
sumalo,tagalog
bahagyang huni,tagalog
pananamlay,tagalog
walang-testamento,tagalog
magpaupa,tagalog
sul-ot,cebuano
habubos,tagalog
plasma,tagalog
asam-asamin,tagalog
tapal,cebuano
bítad,cebuano
sípuk,cebuano
papkurn,cebuano
palikuin,tagalog
dagat,tagalog
manunug-an,cebuano
lalis,cebuano
maglinaw,tagalog
ginaúng,hiligaynon
garotihin,tagalog
maglambitin,tagalog
mag-ampon,tagalog
pasundayag,cebuano
froth,ilocano
kasag,cebuano
lingkag,tagalog
manlata,tagalog
ruskilyus,cebuano
kahit na ano,tagalog
paghadlok,cebuano
bilyaran,tagalog
baringáy,hiligaynon
tampok,tagalog
hunong,cebuano
lumalabay,cebuano
lapay,tagalog
dag-umon,cebuano
payupoy,tagalog
makatakas,tagalog
punggok,tagalog
depositante,tagalog
uranium,tagalog
kakahuyan,tagalog
he,ilocano
atento,tagalog
maglublob,tagalog
sandi skul,cebuano
smile,ilocano
korum,tagalog
marang,cebuano
anapog,cebuano
suwit,cebuano
hanap,cebuano
sikóktot,hiligaynon
hiláwas,hiligaynon
punong-guro,tagalog
duration,ilocano
baka,cebuano
natangay,tagalog
higut,cebuano
balhin,cebuano
magkordon,tagalog
pagtusak-tusak,cebuano
damuhan,tagalog
balányos,hiligaynon
sipol,cebuano
pag-agapayin,tagalog
pakaalalahanin,tagalog
ubos,cebuano
hayang,tagalog
taghoy,tagalog
condemn,ilocano
úyab,cebuano
sa matinaw,cebuano
gana,cebuano
ingon sa daw,cebuano
alakdan,tagalog
dihaying kapnayan,tagalog
mang-uyam,tagalog
bastos,cebuano
dili tanan,cebuano
lagnut,cebuano
katakut-takot na dami,tagalog
elegant,ilocano
asukalan,tagalog
ipahintulot,tagalog
asa,cebuano
pagkurog,cebuano
lihiya,cebuano
padrǐ,cebuano
alimuot,cebuano
pagbayad,cebuano
kibal,tagalog
tayimkípir,cebuano
usámud,cebuano
hasindíru,cebuano
túbaw,cebuano
labuyo,tagalog
prospect,ilocano
maalarakas,tagalog
kingdom,ilocano
tagumanak,tagalog
makatupad,tagalog
magtawag,tagalog
asignatura,tagalog
sad-ay,cebuano
himútad,hiligaynon
pagbaliktos,cebuano
karta,cebuano
paglaban,cebuano
pag-inabtik,cebuano
pagnanaknak,tagalog
hutil,cebuano
hayâ,hiligaynon
kumilala ng utang-na-loob,tagalog
angkon,cebuano
pamukot,tagalog
hinangkan,cebuano
kakatwa,tagalog
ipatnubay,tagalog
balbal,cebuano
kula,cebuano
durmituryána,cebuano
talanawon,cebuano
matrikula,cebuano
tindahan ug tambal,cebuano
dili sinagolan,cebuano
awup,cebuano
húgnà,hiligaynon
sánglà,hiligaynon
pagsasanib,tagalog
pabalintuwarin,tagalog
magkabutas-butas,tagalog
banas,tagalog
bab,tagalog
pinto,tagalog
makalimutan,tagalog
magpaunlak,tagalog
balutá-i,hiligaynon
lùlù,cebuano
bumungkal,tagalog
rikódo,hiligaynon
purhan,cebuano
pagpikas,cebuano
maghilom,tagalog
nalabhan,tagalog
pagpalayas,cebuano
pakan,cebuano
palaibunan,tagalog
gidaghanon,cebuano
di-masayod,tagalog
daling,cebuano
pagsinggit,cebuano
dungsul,cebuano
kawalan ng lakas,tagalog
maghalaga,tagalog
lindulin,tagalog
hilahil,tagalog
balaraw,tagalog
uswag,cebuano
dagnay,cebuano
"wítwit, wít-wit",hiligaynon
talithi,cebuano
siyensiya,cebuano
sugál,hiligaynon
hagsà,cebuano
mamalukag,tagalog
mugmug,cebuano
salikbubo,tagalog
magkadamdamin,tagalog
saysay,cebuano
sugasog,tagalog
maglakad,tagalog
magpaamot,tagalog
pagpanghupaw,cebuano
rowdy,ilocano
punsisok,cebuano
magato,tagalog
hádluk,hiligaynon
kalot,tagalog
kiung,cebuano
pahinain ang loob,tagalog
Lundris,cebuano
timbaya,cebuano
parodi,tagalog
kahibalo,cebuano
hangal,cebuano
botante,tagalog
pumasok sa isip,tagalog
sagátsat,hiligaynon
mano,tagalog
larawan,tagalog
sikil,cebuano
likulikuhan,cebuano
pagpalis,tagalog
walís,hiligaynon
puntero,tagalog
kakulian,cebuano
baktas,cebuano
híkay,cebuano
rákit,cebuano
himo,cebuano
pangangasim,tagalog
sílik,cebuano
haklap,cebuano
magpawalang-gana,tagalog
bayaw,cebuano
iskúba,cebuano
gányat,hiligaynon
balagwitin,tagalog
santuwaryo,cebuano
sa labas,tagalog
magselos,tagalog
úlud,cebuano
nakahilig,tagalog
gray,ilocano
temple,ilocano
sóysoy,hiligaynon
dili mabahin,cebuano
pagsulay,cebuano
sikada,tagalog
hambog na hambog,tagalog
maadya,tagalog
tahanan,cebuano
sári,hiligaynon
pag-aalinlangan,tagalog
serbisyo sibil,tagalog
haykapnayan,tagalog
pamimintas,tagalog
magtatu,tagalog
garb,ilocano
paghahasa,tagalog
galunggong,tagalog
minantinil,cebuano
domain,ilocano
nang di-inaasahan,tagalog
pagkabagu-bago,tagalog
duminu,cebuano
mistress,ilocano
mugot,cebuano
hurado,tagalog
baybayin,tagalog
gítung,cebuano
pagkaong pagpabaskog,cebuano
maberde,tagalog
puphu,cebuano
limpyo,cebuano
kaugalingon,cebuano
treble,ilocano
sapakatan,tagalog
pa,cebuano
lamiran,tagalog
kagubkub,cebuano
kurt,cebuano
montura,cebuano
adorasyon,tagalog
pagsusuwail,tagalog
anger,ilocano
swerte,cebuano
pahipuin,tagalog
minindal,tagalog
ispungha,cebuano
tibag,tagalog
reklamuhan,tagalog
bagsak,tagalog
singkil,tagalog
maghinuha,tagalog
paikitin,tagalog
magkalaban (mga -),tagalog
púli,cebuano
mansanilya,tagalog
firmaménto,hiligaynon
magpahirap,tagalog
akulitu,cebuano
reenforcement,ilocano
further,ilocano
change,ilocano
daklit,cebuano
pag-uswag,cebuano
thirsty,ilocano
syápul,cebuano
aplud,cebuano
naghilak,cebuano
tipo,cebuano
wawa,tagalog
walang-kakibu-kibo,tagalog
kombate,tagalog
sayat,tagalog
minghuy,cebuano
básag,hiligaynon
balíghot,hiligaynon
maratun,cebuano
seisiéntos,hiligaynon
"balikwáng, balíkwang",hiligaynon
sagoy,tagalog
itubog,tagalog
bitas,cebuano
pagtatatuwa,tagalog
pakshul,cebuano
eviction,ilocano
restraint,ilocano
tiglingawlingaw,cebuano
tanggihan,tagalog
transfer,ilocano
pumarakaida,tagalog
lakbay,tagalog
sumulak,tagalog
salmut,cebuano
lugitum,cebuano
bákid,hiligaynon
ampunan,tagalog
will,ilocano
kinadiyutayan,cebuano
indolent,ilocano
gangsà,cebuano
nomina,tagalog
sumibad nang paitaas,tagalog
diyametro,tagalog
bastunin,tagalog
walang-abiso,tagalog
sidsid,tagalog
hindi tumutol,tagalog
generation,ilocano
maghawi,tagalog
mighty,ilocano
parakul,cebuano
bumale,tagalog
paglingaw,cebuano
tukas,cebuano
kabusabusan,tagalog
subong,cebuano
gitnang-gitna,tagalog
libro,tagalog
halas-halas,tagalog
minana,tagalog
maharos,tagalog
maglulan,tagalog
sitaw,tagalog
dúgang,cebuano
malamdag,cebuano
sabut,cebuano
kabilang,tagalog
pitaka,tagalog
kuntak,cebuano
kandi,cebuano
pabalato,tagalog
paghasmag,cebuano
mabungahon,cebuano
bútas,cebuano
lisngig,cebuano
arpa,cebuano
linabay,cebuano
Hawai,tagalog
bágay sa,hiligaynon
baselina,tagalog
umabyad,tagalog
sagū̀,cebuano
Araw ng Pagpapasalamat,tagalog
pag-angkon,cebuano
mánu,cebuano
tihul,cebuano
álum,cebuano
kang,cebuano
pagkamaimbot,tagalog
korpinyo,cebuano
suod nga higala,cebuano
bayani,tagalog
gagahin,tagalog
pagtatanggol,tagalog
himo,cebuano
atáki,cebuano
lunas,tagalog
malayo,tagalog
tiwtiw,cebuano
sinagúga,cebuano
magpakagaling,tagalog
kahit na,cebuano
hán-ay,hiligaynon
lawit na ang dila,tagalog
halatagon,cebuano
tís,cebuano
drápir,cebuano
tigpang-abiabi,cebuano
magpagiwang-giwang,tagalog
labada,tagalog
pumala,tagalog
pagtatap,cebuano
rayumahin,tagalog
ihinlanggam,tagalog
sagansanin,tagalog
liksiyun,cebuano
garámpà,hiligaynon
sang,hiligaynon
burukinta,cebuano
bumulot,tagalog
tupi,cebuano
wala buling,cebuano
gílhum,hiligaynon
wala uyoni,cebuano
trabisanyo,tagalog
yawa,cebuano
ulígyat,hiligaynon
eskaparate,cebuano
premyo,cebuano
obscure,ilocano
molakaw,cebuano
pababaan,tagalog
bala,cebuano
saríbo,hiligaynon
current,ilocano
Habanesa,tagalog
kawalang-maliw,tagalog
pamintuhuan,tagalog
estimate,ilocano
lunsurin,tagalog
rayag,tagalog
kugpuy,cebuano
Sorry,english
panuigon nga 13 hangtod sa 19,cebuano
mausbawon,cebuano
súlit,hiligaynon
gyíra,cebuano
bilang na tatsihain,tagalog
unibersidad,cebuano
bana-bana,cebuano
tagaibang-bansa,tagalog
preposisyon,tagalog
payongpayong,cebuano
lampásu,cebuano
chaperon,ilocano
makatwiran,tagalog
mahal,cebuano
sawa,tagalog
tim,tagalog
kastiguhin,tagalog
lala,cebuano
sórot,hiligaynon
dúay,cebuano
sure,ilocano
dril,tagalog
sagutin,cebuano
gay-an,tagalog
kamay,tagalog
pahigpitin,tagalog
radyobrodkast,tagalog
pikit,cebuano
palakupak,cebuano
pagpakita,cebuano
hilis,tagalog
rikonosihin,tagalog
sanglitanan,cebuano
cabinet,ilocano
"karkulu, karkúlu",cebuano
lipsut,cebuano
tawatawa,cebuano
kamanghuran,cebuano
kilo,tagalog
awditoryum,tagalog
litson,cebuano
bilanggoan,cebuano
istrubíri,cebuano
pági,cebuano
bigól-bigól,hiligaynon
itawid,tagalog
diary,ilocano
palapag,cebuano
pit-us,cebuano
alupaup,cebuano
dive,ilocano
huwego-de-toro,tagalog
líu,cebuano
tarangka,cebuano
limpak,tagalog
sertipiko,tagalog
pagkaayop,tagalog
balda,cebuano
pagpauyon,cebuano
ulínggan,hiligaynon
nagumnum,cebuano
taliyuk,cebuano
apugin,tagalog
Tsino,tagalog
yarda,tagalog
pumatay,tagalog
wholesale,ilocano
discipline,ilocano
syimpri,cebuano
tigum,cebuano
tapiri,cebuano
maglitson,tagalog
apáhap,cebuano
padpad,cebuano
tagapagtanong,tagalog
bálsamo,hiligaynon
kana,cebuano
karaingan,tagalog
hiól,hiligaynon
salir,cebuano
tabulog,tagalog
sampu,tagalog
sintak,tagalog
cake,tagalog
sararók,hiligaynon
úgdang,hiligaynon
hapdus,cebuano
misímis,cebuano
pagka-kasama,tagalog
penitente,tagalog
bílbil,hiligaynon
makasiya,tagalog
leona,tagalog
ipalabas,tagalog
kupunan,tagalog
tukub,cebuano
dahunog,cebuano
mapugutan ng ulo,tagalog
magilis,cebuano
kúng,cebuano
paludpod,tagalog
hagpik,cebuano
pinaghalong sustansiya,tagalog
hatagan,cebuano
presko,cebuano
pang-ugnay,tagalog
saraduhan,tagalog
tig-l-,cebuano
lumaganap,tagalog
búntal,hiligaynon
pinababayaan,tagalog
uprising,ilocano
butáng-bútang,hiligaynon
kulyar,cebuano
gate,ilocano
tinitirahan,tagalog
maliit na pulo/isla,tagalog
parang ina,tagalog
unborn,ilocano
ugís,hiligaynon
napabayaan,tagalog
tiyapin,tagalog
linaktan,cebuano
dignified,ilocano
"traktur, traktúra",cebuano
konstitusyon,tagalog
pasariwain,tagalog
hinog,cebuano
pagdangdang,cebuano
nursery,tagalog
pagtalandang,tagalog
apríta,cebuano
trabahador,cebuano
panapton,cebuano
til-ag,cebuano
bangga,cebuano
baktirya,cebuano
ug,cebuano
kaaliwan,tagalog
sapatero,tagalog
pagkatigatig,tagalog
ipalalik,tagalog
buyásyas,hiligaynon
reciept,ilocano
samok,cebuano
anhin,tagalog
sókol,hiligaynon
Ondras,tagalog
ínat,cebuano
taya,cebuano
panganduy,cebuano
pun-on,cebuano
ugnayin,tagalog
sentido komun,cebuano
kandilerong tanso,tagalog
patay-gutom,cebuano
byamban,cebuano
pigura,cebuano
kambiyáda,cebuano
pasalamat,tagalog
gináhud,hiligaynon
mabuo,tagalog
agul,cebuano
hiwain,tagalog
maayos,tagalog
publiko,tagalog
tudlik,tagalog
platun,cebuano
ngihit,cebuano
walang-katumbas,tagalog
samo,tagalog
hanap,cebuano
isigi,tagalog
paríha,cebuano
kilum kilum,cebuano
burglarize,ilocano
makasaya,tagalog
dilantu,cebuano
tuyhákaw,cebuano
luwas,tagalog
pagkamarumat,tagalog
"sakayánáway, sakayán-áway",hiligaynon
pabigatin,tagalog
juvenile,ilocano
maawa,tagalog
masamang pangalan,tagalog
dimunstrit,cebuano
presuhan,tagalog
abonado,tagalog
biya,cebuano
kromosom,tagalog
feligrés,hiligaynon
masulaw,cebuano
uhaw,cebuano
sabaw,cebuano
lagumba,tagalog
operado,tagalog
ilo,tagalog
niini,cebuano
mag-inin,tagalog
pahatid-kawad,tagalog
pagbitinan,tagalog
