letter,word,definition,dialect,sentiment
b,búk-an,"A tree-worm, grub or larva often found on trees. (see tamílok). ",hiligaynon,
b,"búk-an, búk-on, etc.","From bukâ-to cut open, etc. ",hiligaynon,
b,buká,"To break open, burst (of an ulcer or the like). Ang hubág nga ginpapálì sang manugbúlung nagbuká liwát. The ulcer that was cured by the doctor has broken open again. ",hiligaynon,negative
b,bukâ,"To open, cut open. Búk-a (bukaá) ang lubí. Open the coconut. Búk-i akó sing isá ka lubí. Open a coconut for me. Ibukâ akó ánay siníng lubí, kay ímnon ko ang butóng. Please, cut this coconut open for me, for I wish to drink the coconut-milk. (see balángkà). ",hiligaynon,
b,bukád,"Flower, blossom, bloom; to flower, bloom, blossom. Nagabukád na ang bákong. The bacong-lily is flowering. (see búskad, pamúskad, bukádkad, pamukádkad). ",hiligaynon,positive
b,búkad,"To open, disclose, unfold, undo, discover. Bukára (-áda) ang pinutús. Undo the parcel. Bukári (-ádi) akó sing isá ka káha nga abáno. Open a box of cigars for me. Ibúkad mo akó ánay sing isá ka pakéte nga sigarílyo. Kindly open for me a packet of cigarettes. (see húbad, bulád, ládlad). ",hiligaynon,
b,bukádkad,"To blossom, bloom; flower. Sa búlan sang Máyo madámù nga mga búlak nagabukádkad (nagapamukádkad). In the month of May many flowers are in full bloom. (see bukád). ",hiligaynon,positive
b,búkag,"Dishevelled, rumpled, loose, unkempt, shaggy; to be or become dishevelled, etc. Nagabúkag ang ímo bohók. Your hair is dishevelled. Dî mo pagpabukágon ang ímo bohók. Don't rumple your hair. Nagabúkag siá, kay mabáskug kaáyo ang almidón sang íya mga panápton. He cuts an awkward figure, because his clothes are starched too much. (see bukágkag, págpag, burungáyngay). ",hiligaynon,negative
b,bukágkag,"See búkag, págpag, burungáyngay. Nabukágkag iníng bunáng. This yarn has become entangled. Dî mo pagpabukagkagón ang bunáng. Don't let the yarn become entangled. Táo nga bukágkag. A man who has his ideas in disorder, one with an ill-regulated mind. ",hiligaynon,
b,bukáka,The eggs of crabs. Those of the alimángo crab are much esteemed as food. ,hiligaynon,positive
b,bukáka,"The ripe, burst-open pods of the camunsel tree; to become ripe, burst open (of the camunsel-fruit). Nagabukáka na ang kamúnsil. The camunsel-fruit is bursting open. Waláy ángay ang kasádya, ang kamúnsil kon mamúnga, ang mga soltéro kag dalága nagaalágaw sang bukáka. There is no pleasure equal to the time when the kamunsel-fruit ripens; when young lads and maidens fight for the burst-open fruit. ",hiligaynon,positive
b,bukál,"Bubble, froth, foam; to seethe, bubble, froth, boil. Nagabukál na ang túbig. The water is boiling. Sa tiémpo sang kólera ímnon mo ang túbig nga pinabukál kag pinabúgnaw sa bangâ. During an epidemic of cholera you should drink water that has been boiled and cooled in a water-jar. (see akálakál, sindakál, búlà). ",hiligaynon,negative
b,bukalás,"Rough of speech, rough-spoken, coarse of manners; to be or become rough, coarse. ",hiligaynon,negative
b,bukálong,"(H) To swell, become-swollen,-bloated,-inflated, to puff up, blow up. Ang balókhan sang báboy kon húypan (huyupán) sing kagíngking magabukálong. A pig's bladder, if blown up by means of a bamboo tube, will become a balloon. Ginkagát siá sang kamaláyo sa písngi kag nagbukálong. He was stung in the cheek by a kamaláyo-wasp and it swelled up. (see hábok, úkad). ",hiligaynon,negative
b,bukálwà,"To issue, come forth, spill, flow over. Nagabukálwà ang túbig. The water is being spilled or is flowing over. Nagbukálwà ang íya láway. Saliva flowed from his mouth (in a stream). Dílì mo pagpabukalwaón ang tinóla. Don't spill the sauce of the side-dish. Pabukalwaí ang báso sing diótay nga túbig, agúd magtínlò ang íya bibíg. Spill a little water from the glass, so that its edge may become clean. Pinabukalwaán níla ang lamésa sing tínta. They spilt some ink on the table. (see álwak, ályak, úlyas, úlyak). ",hiligaynon,
b,bukána,"(Sp. boca) Mouth of a river. (see gibwangán, gibungán). ",hiligaynon,
b,bukárong,"To puff up, blow up, etc. See bukálong. ",hiligaynon,negative
b,bukás,"(B) To open, unfold, unclose, make open, remove any fastening or obstruction from, as to open a door, a box, a case, etc.; to begin, commence, open (a school, a bridge, parliament, etc.). Bukasí ang panteón. Open the mortuary niche. Binukasán (binúksan) akó sang ganháan sang batâbátà. The servant boy opened the door for me. Ibukás akó siníng puérta, baúl, bintánà, etc. Please, open this door, box, window, etc. for me. Sa buás nga ádlaw pagabúksan ang buluthóan. To-morrow the school will be opened. Classes will commence (begin) to-morrow. Nabúksan na ang bág-o nga táytay. The new bridge is now open (to traffic, etc.). (see ábri). ",hiligaynon,negative
b,bukás,"Open, agape. Bukás nga sulát. An open letter. (see nabúksan from bukás). ",hiligaynon,negative
b,bukatód,"Summit, crest, top; hill, mountain. (see putókputokán, aliputokan, búkid, bakólod, pukatód). ",hiligaynon,positive
b,bukatorón,"High, steep, hilly, mountainous. (see bukatód). ",hiligaynon,
b,búkaw,"Owl, night-owl. ",hiligaynon,
b,bukáy,"A kind of soft white stone; blond, white, whitish; albino. May manók akó nga bukáy kag alimbúyug. I have white and black chickens. Ang mga bukáy kag alimbúyug. The black and the white races. (see putî, albíno, lágtì). ",hiligaynon,positive
b,bukáyò,"Coconut candy, cake of unrefined sugar mixed with shreds of coconut meat. (see bándi). ",hiligaynon,
b,bukhanán,"Covered with hair, very hairy, having much hair, hirsute, shaggy. (see bohók, bohokón). ",hiligaynon,
b,búkhay,"To divide, partition, part; to rummage; a division, share, part. (see abúkay, balúskay, balúkhay, báhin). ",hiligaynon,
b,bukî,"To open a little a parcel, envelope, curtain, etc. in order to find out what is inside or behind. Bukií kag usisáon mo kon anó ang sulúd sang pinutús. Open the parcel a little and see what is inside. Binukî or binukián níya ang sóbre sang ákon sulát. He partly opened the envelope of my letter. Bukií akó sang kortína. Open the curtain a little for me. (see tukî). ",hiligaynon,
b,búkid,Mountain. (see bakólod-hill). ,hiligaynon,positive
b,bukídnon,"Mountaineer, pertaining to mountaineers or people living in the mountains, coarse, rough, uncultured, stupid, boorish, clownish, uncouth. ",hiligaynon,
b,bukikî,"To open, turn aside, part (as the hair when looking for lice). Bukikiá ang mga pinaníd sang tulún-an. Turn the leaves of the book. (see bukî, busíksik, busíkad, bulád, hítad). ",hiligaynon,
b,bukikís,"Low, mean, boorish, uncultured, unrefined, ignorant. (see bukídnon, manól, burághal, bástos, waláy, tinón-an, ignoránte). ",hiligaynon,
b,bukískis,See bukikís. ,hiligaynon,
b,búklad,"To open, unfold, spread out, as a blanket, the contents of a parcel and the like. Buklará (-adá) ang hábul, pányo, etc. Unfold the blanket, handkerchief, etc. Buklarí akó sing hábul nga ginabalígyà mo, kay kon úyon ko báklon ko. Spread out one of the blankets you are selling, for if it is to my liking I shall buy it. Ibúklad akó ánay siníng pányo. Kindly unfold this handkerchief for me. (see bílad, húmlad, bulád). ",hiligaynon,positive
b,búklang,"(B) A rent, tear, hole, especially in women's dresses. (see biháng). ",hiligaynon,
b,búklas,"Indistinct, not clear (of speech); to speak indistinctly. (see samót). ",hiligaynon,positive
b,búklas,"To snatch, tear away, grasp and pull suddenly, seize with a sudden or swift motion. Ginbúklas sang idô ang kárne nga ákon ginbítbit. The dog snatched away the meat I was carrying in my hand. Indî mo pagbuklasón ang mga butáng nga ginahátag sa ímo, kóndì batónon mo sing mahínay. Don't snatch things given you, but receive them gently, without haste. Ibúklas akó ánay sang hábul nga nasabláy sa alámbre. Kindly pull down for me the blanket hanging on the wire. (see sábnit). ",hiligaynon,positive
b,búkles,(Sp. bucle) Parting of the hair. ,hiligaynon,
b,búklon,"See bóklon-knobby, etc. ",hiligaynon,
b,búknit,"To take hold of with the thumb and fore-or middle-finger, pinch, pluck. Ginbúknit gid lang níya ang bátà. He just took hold of the child with his thumb and finger (and pulled it along). Indì mo pagbuknitón ang ákon báyò. Don't finger my jacket. Buknití siá sa pakô sang íya báyò. Pluck the sleeve of his jacket. Ibúknit akó sa íya nga dulúnggan. Please pinch his ear. (see píknit). ",hiligaynon,negative
b,búknol,"A small measure of yarn or thread, a skein. Ang isá ka labág may napúlò ka búknol. A hank has ten skeins. (see maréhas). ",hiligaynon,
b,búkò,"(B) To say, think, intend, plan, utter. Nagbúkò siá nga sa buás makádto siá sa Ilóngílong. He intends to go to Iloilo to-morrow. Ginbukóan níya ang pagdúaw sa íya nga tíyà, ápang walâ siá magdúaw sa íya. He said he would pay a visit to his aunt, but he did not visit her. Ginabúkò níla nga --. They gave out that --. They intend to --. ",hiligaynon,
b,bukó,"Knuckle; joint, knot. (bokó id.). ",hiligaynon,
b,bukohán,"Knotty, knobby. See bokwanán id. ",hiligaynon,
b,búksan,"búksi, etc. From bukás-to open. ",hiligaynon,
b,búksing,(English: boxing) Boxing. ,hiligaynon,
b,búkya,"A sea monster, a giant octopus. (see kugíta). ",hiligaynon,
b,búl-an,"búl-on, etc. From buúl-to take. ",hiligaynon,
b,búl-o,The fat tissue near the ovary and oviduct in hens. ,hiligaynon,negative
b,búl-ug,A kind of úbi. ,hiligaynon,negative
b,búl-ug,A painful swelling of the testicles. ,hiligaynon,negative
b,búla,"(Sp. búla) Bull, papal bull. ",hiligaynon,positive
b,búlà,"Foam, froth, spume; to foam, froth, spume (at the mouth). Nagabúlà ang bábà sang pakâ. The frog emits froth from the mouth. (búrà id.). ",hiligaynon,
b,búla,"Fortune, luck. (Obsolete; buláhan, etc. are derived from it), (see bálà). ",hiligaynon,positive
b,bulád,"To spread out, especially to dry in the sun. Buladá or bulará ang humáy, ang hábul, etc. Spread out the rice, the blanket, etc. Bularí ang amákan sing humáy. Spread some rice on the bamboo-mat. Ibulád akó sang ákon báyò, kay nabasâ. Please put out my jacket to dry (in the sun), for it is wet. (see ládlad, bílad, banílad). ",hiligaynon,
b,buladór,"(Sp. volador) Kite. Palupará or patágba ang ímo buladór. Fly your kite. (see pinakâ, sapísápi, sinángula). ",hiligaynon,
b,bulág,"Blind in one eye, one-eyed, but also used to imply total blindness. (see lamón, butá-totally blind). ",hiligaynon,
b,búlag,"To deprive of one eye. Nabúlag ang íya nga matá. He lost one eye, became blind in one eye. Nagbúlag siá sang matá sang idô. He deprived the dog of one eye. Ginbúlag níya ang matá sang kánding. He blinded the goat in one eye. ",hiligaynon,negative
b,bulág,"To sever, separate, divorce, part, sunder, put asunder. Bulagón nínyo ang ínyo nga paghilúngug. Break off from living together. Magbulágay kamó. Separate from each other. Ginbulág (ginpabulág) níla ang duhá ka bátà nga nagaáway. They separated the two fighting boys. Bulagí ang laláki, kay walâ kamó makasál. Separate from your paramour, for you are not married. Ang ginímpon sang Diós índì pagbulagón sang táo. What God has joined together, let no man put asunder. Sa pagbulágay nagagíkan ang kalímot. Separation begets forgetfulness. ""Out of sight, out of mind"". ",hiligaynon,
b,bulagáw,"Bright red, yellowish; blond, golden, light and fair (said of hair, eyes, complexion, etc.). ",hiligaynon,positive
b,bulagís,"One having blue eyes, blue-eyed. ",hiligaynon,
b,bulágnò,"Blind in one eye, wanting-, lacking-, an eye, one-eyed. (see bulág). ",hiligaynon,
b,bulágsak,"To drive in, ram in, force down; throw down with some force. (see pulágsak, búgsak, púsdak). ",hiligaynon,
b,buláhan,"Happy, blessed, blest, beatified, blissful, felicitous, fortunate, lucky, favoured; to be or become happy, etc. Sa ulíhi nga mga ádlaw magabuláhan ka gid, kon magkabuhî ka sing matárung. You will finally become very happy indeed, if you lead a good life. (see baláan, paláran). ",hiligaynon,positive
b,bulahín,"(B) Anything set apart or kept for another; to set apart, put aside, reserve, keep for. Bulahiná iníng isá ka pínggan nga kán-on sa kay tátay. Keep this plate of rice for father. Bulahiní si nánay sing mamón. Set some cake apart for mother. Ibulahín akó ánay sing duhá ka bílog nga páhò, kay malúyag akó magkáon sinâ sa buás sa ága sa ákon pamáhaw. Please keep two mangoes for me, because I wish to eat them tomorrow morning at my breakfast. (see tigána, bílin, turá, salín). ",hiligaynon,
b,bulahô,(H) A disease of the ear that causes an evil-smelling discharge. (see ilíg). ,hiligaynon,
b,buláhug,"To stumble into, step in, fall into a hole, or the like. (see buláug, túdag, tádag, tásak, ládag). ",hiligaynon,negative
b,búlak,"Cotton, cotton-plant. (see dúldul, búrak). ",hiligaynon,positive
b,búlak,"Flower, blossom, bloom; to flower, blossom, bloom. May búlak na or nagapamúlak na ang kalatsótse. The calachoche has flowers, is flowering. ",hiligaynon,positive
b,bulák-búlak,"Dim. of búlak. Also: Anything resembling a flower; flower of speech, flowery (of speech). ",hiligaynon,
b,buláklak,A decorated comb as worn in the hair by a bride or by a girl on some festive occasion. ,hiligaynon,negative
b,buláknit,"To snatch or seize with a rapid motion of the hand, to grab, to grasp suddenly or with great swiftness. Bulaknitá ang íya lápis, husáy, relóh, etc. Snatch her pencil, comb, watch, etc. Ginbuláknit níya ang ákon pányo sa pálhuk ko. He snatched the handkerchief out of my pocket. Ginbulaknitán akó níya sang ákon kálò. He suddenly took away my hat. (see búklas, sábnit, bulákwit). ",hiligaynon,positive
