text,language
tender,ilocano
hapáw,hiligaynon
kapyangot,tagalog
suma,tagalog
paldo,tagalog
dekadensiya,tagalog
subída,cebuano
baksir,cebuano
mapag-arimuhunan,tagalog
konsikuwensiya,tagalog
palásu,cebuano
paghisgutay,cebuano
ilaylay,tagalog
pamawing-gutom,tagalog
pusag,tagalog
magbansag,tagalog
salaysayan,tagalog
pagtubag,cebuano
ulukan,tagalog
tawong maalam,cebuano
baládin,cebuano
pakikipagtipan,tagalog
turista,cebuano
hábas,hiligaynon
hurapáy,hiligaynon
huthut,cebuano
inner,ilocano
ipon,cebuano
sing sing,cebuano
talikud,cebuano
pagbatikos,tagalog
astri,cebuano
uluyatán,hiligaynon
mintul,cebuano
matsasko,tagalog
ka-unun(→),cebuano
kaligayahan,tagalog
pagkakatayo,tagalog
nadapatan,cebuano
bakál,hiligaynon
batong-buhay,tagalog
pagpapaseguro,tagalog
tinadtad ng karne,tagalog
kumilik,cebuano
umiri,tagalog
agap,cebuano
buúti,cebuano
balbon,tagalog
yádto,hiligaynon
asikásu,cebuano
balota,cebuano
pagpalta,cebuano
dipindǐr,cebuano
sulog,cebuano
wala magtagad,cebuano
inggwintu,cebuano
magkaagpang,tagalog
kalye,tagalog
makipagbalagtasan,tagalog
sakit,cebuano
rubar,cebuano
kamingaw,cebuano
papel,cebuano
lagkit,tagalog
tugnaw,cebuano
búguk,cebuano
pagahi,cebuano
kani,cebuano
talikod,cebuano
pagkakapatas,tagalog
paggamit sa ginadili,cebuano
sutsut,cebuano
bigyang-halaga,tagalog
madagmalon,cebuano
apyug,cebuano
salitang-lansangan,tagalog
praktisin,tagalog
hayagan,tagalog
mapuslanon,cebuano
mapagbata,tagalog
sagu,cebuano
padayon,cebuano
hilágus,hiligaynon
wound,ilocano
arpa,cebuano
aplikasiyun,cebuano
masaya,cebuano
manunulat,tagalog
taygir,cebuano
panlilingo,tagalog
ílu,cebuano
sugilánun,cebuano
niluto,cebuano
mangtas,cebuano
humibik,tagalog
pagbuak,cebuano
tágik,cebuano
bulingót,hiligaynon
manininda,cebuano
walák-wálak,hiligaynon
binílog,hiligaynon
walang-kaingay-ingay,tagalog
isahan,tagalog
hátal,hiligaynon
"bási, básì",cebuano
unload,ilocano
mangutya,tagalog
ilabi na,cebuano
istráyik,cebuano
salingsing,tagalog
nugnog,tagalog
bukas ang puso,tagalog
gorgoríta,hiligaynon
gamáy,hiligaynon
tingi,cebuano
sa isang tabi,tagalog
inyong,cebuano
alo-alo,cebuano
tuldik na pakupya,tagalog
talantun,cebuano
siplat,cebuano
barli,tagalog
human,cebuano
banyo,cebuano
hangwat,cebuano
napakaunti,tagalog
sirain ang anyo,tagalog
ulímpay,hiligaynon
dalo,tagalog
buhainon,cebuano
sapát-sapáton,hiligaynon
dihayin,tagalog
nakabuka,tagalog
sinamáy,hiligaynon
bugsok,tagalog
pagluib,cebuano
bakbo,cebuano
kiang,cebuano
libis,tagalog
wáklì,hiligaynon
lain,cebuano
kung gayon,tagalog
mapipi,tagalog
sigbo,tagalog
umpaw,cebuano
impalibilidad,tagalog
wasteful,ilocano
dagit,tagalog
raspa,tagalog
takdang-gugulin,tagalog
tagasara,tagalog
pungusan,tagalog
lagduk,cebuano
bálì,hiligaynon
kontrobersyal,tagalog
siláhis,cebuano
empanada,cebuano
kaluhaan,cebuano
tuk-ab,cebuano
puyo,cebuano
ligtas,tagalog
batong-kiskisan,tagalog
puno,cebuano
panag-uban-uban,cebuano
patirik,tagalog
bálsamo,hiligaynon
gapangan,tagalog
kalugdan,tagalog
uyog,cebuano
ábi,cebuano
undo,cebuano
panig,tagalog
ukang,tagalog
chalk,ilocano
pagpuyatan,tagalog
mud-uk,cebuano
say,ilocano
katugon ng,tagalog
salikwaut,cebuano
ampiyun,cebuano
maglarawan,tagalog
kampo,cebuano
sabin,cebuano
yugyugin,tagalog
tul-id,cebuano
dili kita,cebuano
maiba,tagalog
gibang,tagalog
hinikugáy,hiligaynon
trial,ilocano
swágit,cebuano
nakadilat,tagalog
Hukumang-militar,tagalog
pag-iisang-dibdib,tagalog
hikap,cebuano
pingod,tagalog
magpagupit,tagalog
bungáyngay,hiligaynon
hanas,cebuano
"katipúnan, katipuníru",cebuano
nahimong,cebuano
panuop,cebuano
face,ilocano
iduso,cebuano
lunas,tagalog
takip-silim,tagalog
silingan,cebuano
pilig,tagalog
tagatangkilik,tagalog
boksingero,cebuano
somata,cebuano
abi,cebuano
manekin,cebuano
mabagbag,tagalog
hadyi,tagalog
barót,hiligaynon
lawis,tagalog
Bisaya,cebuano
nga,cebuano
kawalang-rangya,tagalog
hanggang,cebuano
paluphu,cebuano
mamulsa,tagalog
disgustádu,cebuano
bilihon,cebuano
mubo,cebuano
butyog,tagalog
tamíaw,cebuano
latuy,cebuano
gumuhit,tagalog
tukibon,cebuano
oxytone,ilocano
tanom nga tukbihon,cebuano
kahon,tagalog
agut,cebuano
dialogo,tagalog
bupete,tagalog
produktong,cebuano
kawalang-sigla,tagalog
punla,tagalog
tawgi,cebuano
binansay,cebuano
patag,cebuano
gibitad,cebuano
palatak,tagalog
karbonong hindi sumisingaw,tagalog
kasinatian,cebuano
gatgat,tagalog
pangkat,tagalog
c,hiligaynon
makipagtunggali,tagalog
kapanganuran,cebuano
búngkras,hiligaynon
maghihimo,cebuano
magkaalit,tagalog
birhen,tagalog
klima,cebuano
clean,ilocano
ilak,tagalog
sanlibutan,tagalog
estenopgrapia,tagalog
linti,cebuano
sumalig,tagalog
prunáwuns,cebuano
wala,cebuano
polbos,tagalog
simulain,tagalog
pagkamapagdamdam,tagalog
pag-oodit,tagalog
góod,hiligaynon
lumitaw,tagalog
bumbong,tagalog
rude,ilocano
pagkasirain,tagalog
lirì,cebuano
linabhan,cebuano
diborsiyuhan,tagalog
hapihápi,cebuano
pihar,cebuano
nobyo,cebuano
maputli,cebuano
pindungin,tagalog
tabakin,tagalog
salidahan,tagalog
signal,cebuano
áhug,cebuano
talában,cebuano
katíbu,cebuano
nakalulan,tagalog
sampurado,tagalog
takinan,tagalog
Asyano,tagalog
dini at doon,tagalog
ingkud,cebuano
magbigti,tagalog
pag-atubang,cebuano
diksiyunarista,tagalog
labnutin,tagalog
túbil,cebuano
Nagkahiusa nga mga Estado sa Amerika,cebuano
úling,hiligaynon
roster,tagalog
limandaan,tagalog
Aktinyum,tagalog
ugatin,tagalog
desidido,tagalog
karta,cebuano
neto,tagalog
sana,cebuano
mapasangkot,tagalog
tsart,cebuano
laúsag,cebuano
pagkabulaan,tagalog
linso,tagalog
pahatdan,tagalog
pagkakaingin,tagalog
kisap,cebuano
indicate,ilocano
kaubanan,cebuano
nakatibong,tagalog
imperyo,tagalog
palpal,cebuano
tika,cebuano
apparition,ilocano
suklì,cebuano
dwarf,ilocano
kápa,cebuano
Igurut,cebuano
awtokrat,tagalog
mangingisda,cebuano
tampalasan,cebuano
lislis,tagalog
kulubot,cebuano
hamok,tagalog
yíbar,cebuano
umalon,tagalog
sangkalangitan,tagalog
sapian,cebuano
mga Bulak sa Mayo,cebuano
pagbahog,cebuano
maghinas,tagalog
pile,ilocano
balaníon,hiligaynon
maaghop,cebuano
ingit,tagalog
paghatag,cebuano
baldósa,hiligaynon
pagbububong,tagalog
address,cebuano
mulhay,tagalog
asupre,cebuano
scale,ilocano
sanglag,cebuano
habagatan,cebuano
tulayan,tagalog
diit,tagalog
"labun, lábun",cebuano
himsog,cebuano
alagatain,tagalog
pagkamalahininga,tagalog
kustabularyo,tagalog
búgwal,hiligaynon
dawn,ilocano
pagdali,cebuano
partikular,tagalog
háguk,cebuano
malubay,tagalog
amplipáyir,cebuano
amores,tagalog
mag-apoy,tagalog
ngandi,tagalog
tirsiyu,cebuano
hulágok,hiligaynon
pagdapat,cebuano
makasasala,cebuano
kompanyero,tagalog
gunamgunam,tagalog
kun,cebuano
tokador,tagalog
kamatsile,tagalog
hinukuhin,tagalog
kadulingan,tagalog
manahi,tagalog
príhu,cebuano
pagkaon,cebuano
pawundirs dí,cebuano
ipil,tagalog
bulig,cebuano
ipanatag,tagalog
pagpanild,cebuano
tapat,tagalog
pag-uba,cebuano
bulbok,tagalog
madahik,tagalog
pagbuto,cebuano
búrà,hiligaynon
santisiyam,cebuano
hambabálud,cebuano
wásay,cebuano
kantod,tagalog
balaknon,cebuano
buyasyas,cebuano
bukal,cebuano
láting,cebuano
sánto,hiligaynon
lukmay,cebuano
sagáyad,cebuano
pag-ukang,tagalog
makapadani,cebuano
puka,cebuano
malaking lente,tagalog
súbsub,hiligaynon
sopéra,hiligaynon
dimakatunay,tagalog
rebel,ilocano
kutat,cebuano
ugkat,cebuano
paghihikap,tagalog
pag-abiba,cebuano
tigum,cebuano
testament,tagalog
alat,cebuano
barik,tagalog
heathen,ilocano
buwal,cebuano
five,ilocano
niwniw,cebuano
tigum,cebuano
hulog,tagalog
tugsok,cebuano
paroon-dili,tagalog
maggawad,tagalog
batakan-balaod,cebuano
irong baye,cebuano
ibis,tagalog
kiluin,tagalog
pabangunin,tagalog
lagsik,cebuano
pangabugho,cebuano
sultry,ilocano
mouthpiece,ilocano
amumungpung,cebuano
libangan,tagalog
pagpunuan,tagalog
pipi,tagalog
ipusod,tagalog
bulangán,hiligaynon
listo,cebuano
lúbà,cebuano
magandang-asal,tagalog
mam-is,tagalog
kupkupin,tagalog
gúli,cebuano
makapitan,tagalog
uban,cebuano
galera,tagalog
hilisaysáyon,hiligaynon
inding,cebuano
sárò,hiligaynon
iskáwut,cebuano
tingkalù,cebuano
rendihin,tagalog
hateful,ilocano
bindisyon,tagalog
malumay,tagalog
palibrihin,tagalog
pangasiwaan,tagalog
magsuklay,tagalog
pasidad,tagalog
málas,cebuano
manganta,tagalog
mapagmahal,tagalog
sigkit,cebuano
samantalang,tagalog
kaliksi,cebuano
singári,cebuano
pilhung,cebuano
gulang,tagalog
wakwak,cebuano
disimpektahin,tagalog
bukarilyu,cebuano
bala,tagalog
siémpre,hiligaynon
hasug,cebuano
ugánot,hiligaynon
kasayon,cebuano
sampil,cebuano
yogurt,cebuano
papaskuhin,tagalog
salab,tagalog
sanglaan,tagalog
bundulin,tagalog
painitan,cebuano
kasayahan,cebuano
súngon,hiligaynon
kahili-hili,tagalog
hamis masidlak,cebuano
pagdabog,tagalog
humipo,tagalog
sumupsop,tagalog
ukol sa musika,tagalog
pakaluskusin,tagalog
sigurádu,cebuano
gútò,hiligaynon
kasum-ol,cebuano
idistino,tagalog
pliti,cebuano
pinagsangahan,tagalog
pag-atol,cebuano
bombang de-koryente,tagalog
gagambang pipintig,tagalog
sóknà,hiligaynon
tapat,tagalog
balángtan,hiligaynon
lúpig,cebuano
uma,cebuano
linaw,cebuano
yatyat,cebuano
maghalukipkip,tagalog
finance,ilocano
pabuwisin,tagalog
"dapilus, dapílus",cebuano
tumisod,tagalog
panon,cebuano
magaspang,tagalog
tangyad,cebuano
magparalisa,tagalog
lamad,tagalog
tubag,cebuano
earwax,ilocano
guray-ut,cebuano
mag-amuy-amoy,tagalog
pakapitin,tagalog
magdalang-awa,tagalog
commerce,ilocano
mas hinay,cebuano
kumpayot,cebuano
humilig,tagalog
magsamahan,tagalog
kalingawan,cebuano
gabnut,cebuano
inánu,cebuano
manggiluy-on,cebuano
tan-awon pag-ayo,cebuano
igaya,tagalog
supsop,tagalog
kahayag sa adlaw,cebuano
banâ,hiligaynon
makapagpahina ng loob,tagalog
"riprismin, riprismint",cebuano
paggayat,tagalog
pagpinal,cebuano
pasaan,tagalog
pukway,cebuano
sumilab,tagalog
kaybuy,cebuano
bandahali,tagalog
pag-iispiya,tagalog
pang-espesyal,tagalog
pansut,cebuano
sigarílyo,hiligaynon
magtugma-tugma,tagalog
pilantik,tagalog
takilya,tagalog
beacon,ilocano
tasngà,cebuano
pag-iri,tagalog
similya,tagalog
paglalandi,tagalog
aparin,tagalog
dakip,tagalog
hipón-hípon,hiligaynon
tangígi,cebuano
sin,cebuano
masentensiyahan,tagalog
goróng-górong,hiligaynon
subók-súbok,hiligaynon
sikyatria,tagalog
prisyat,cebuano
grápa,cebuano
kusbat,cebuano
putpot,tagalog
huhu,cebuano
primarya,tagalog
sayop,cebuano
madapigon sa usa,cebuano
dili siguro,cebuano
bi,cebuano
paekstrahin,tagalog
pagtatangka,tagalog
plitína,cebuano
tangkung,cebuano
híbas,hiligaynon
latitud,tagalog
kompra,cebuano
Abante!,tagalog
ring,cebuano
gapos,cebuano
tálay,cebuano
misímis,cebuano
súngì,hiligaynon
laureado,tagalog
sultan,cebuano
umatras,tagalog
maninilip,tagalog
pana,cebuano
grába,cebuano
supot,tagalog
bitay,cebuano
buntis,tagalog
sumumpong,tagalog
magsama-samang muli,tagalog
mausikon,cebuano
tugis,tagalog
buni,cebuano
cyclone,ilocano
subay,cebuano
lanipgà,cebuano
magbaka,tagalog
screen,ilocano
talaan,cebuano
magtanikala ng mga paa,tagalog
pátas,cebuano
gisnga,cebuano
pagpagikan,cebuano
kúlir,cebuano
pluma,cebuano
embes,tagalog
mahigit sa,tagalog
tridayminsiyun,cebuano
ulúk,hiligaynon
resemble,ilocano
di-magamit,tagalog
tyusupíya,cebuano
ugdung,cebuano
talan-awon,cebuano
alusithain,tagalog
bakía,hiligaynon
kiligin,tagalog
markut,cebuano
matagusa,cebuano
maganap,tagalog
magpabagsak,tagalog
líd,cebuano
tulbok,cebuano
kato,tagalog
agdul,cebuano
pagpalig-on,cebuano
nagabin,cebuano
pirme,cebuano
patsada,cebuano
tabíd,hiligaynon
munti,cebuano
educator,ilocano
nak-áwut,cebuano
katikismu,cebuano
maputi,cebuano
upo,tagalog
yumupyop,tagalog
warâ ti,hiligaynon
bahin sa lawas,cebuano
adá,cebuano
bàkus,cebuano
magtapak,tagalog
magkapeklat,tagalog
pampigil,tagalog
pabilo,tagalog
kalataw-anan,cebuano
umamen,tagalog
gantimpagal,tagalog
eksperiyensiya,cebuano
walang-trabaho,tagalog
kamalasan,tagalog
maitulong,tagalog
pagpapakagasta,tagalog
"dintist, dintista",cebuano
bagting sa lingganay,cebuano
stool pegion,ilocano
ispedisyon,tagalog
kutsilyu,cebuano
foremost,ilocano
tumpil,cebuano
sulírap,cebuano
pamugbog,tagalog
pagbibitin,tagalog
sa tanan,cebuano
bígkis,hiligaynon
dúlut,cebuano
bódbod,hiligaynon
kuntud,cebuano
kawalad-on,cebuano
bakilid,cebuano
panaw,cebuano
paha,tagalog
panagway,cebuano
santíta,cebuano
pag-aliw,tagalog
storage,ilocano
one-sided,ilocano
makalagpos,tagalog
himaya,cebuano
tagaganap,tagalog
"limbuwad, limbúwad",cebuano
bibingka,cebuano
asasineysyon,tagalog
ubay,cebuano
pananglitan,cebuano
pagtapat,cebuano
mahimong kaalan,cebuano
pagkapagbagay,tagalog
tuytuy,cebuano
alkayde,tagalog
paho,tagalog
habitswelas,tagalog
magpakipot,tagalog
pasakan,tagalog
madaplisan,tagalog
hampak,cebuano
paghabilinan,tagalog
magsaulo,tagalog
kaagi,cebuano
lutasin,tagalog
"rúbrika, rubriká",hiligaynon
kabus,cebuano
pagsisimula,tagalog
pinasagdan,cebuano
highway,ilocano
sinâ,hiligaynon
kagiw,cebuano
tumor,ilocano
mag-iskandalo,tagalog
literature,ilocano
pirituhan,tagalog
sángod,hiligaynon
balbal,tagalog
hulog,tagalog
dili husto,cebuano
pambasag,tagalog
palungkutin,tagalog
maglilo,tagalog
támà,cebuano
tama,tagalog
maghayup-hayupan,tagalog
paggapas,tagalog
hawid,cebuano
bátul,cebuano
manampalataya,tagalog
handful,ilocano
pagkabao,tagalog
tigpamuhonan,cebuano
walang-puknat,tagalog
inspector,ilocano
lingapin,tagalog
makiblaton,cebuano
mamutawi,tagalog
"bagal, bágal",cebuano
ipa,cebuano
karilagan,tagalog
pagsusog,tagalog
mao rag matag,cebuano
lagaw,cebuano
gigi,tagalog
keik,tagalog
tandugon,cebuano
latus,cebuano
mabitag,tagalog
magtabingi,tagalog
droop,ilocano
tikang,cebuano
salbáru,cebuano
kaniyun,cebuano
maulol,tagalog
sílung,hiligaynon
bílad,hiligaynon
hinayak,cebuano
katuwaan,tagalog
kapatagan,cebuano
palengke,tagalog
salukbitan,tagalog
tiligrapista,cebuano
papagngalitin,tagalog
bayà,cebuano
pilantropia,tagalog
disenso,tagalog
mangulag,tagalog
pagbaton,cebuano
baguhin,tagalog
pasalo,tagalog
minuto,cebuano
mahinhin,tagalog
balat,tagalog
pagkamaingat,tagalog
kasunduang pagpapakasal,tagalog
Inggles,tagalog
sulusiyun,cebuano
pamanhunon,cebuano
seradór,hiligaynon
humagad,tagalog
panganti,cebuano
paligaw-ligaw,tagalog
sukot,cebuano
luktun,cebuano
pagtuhog,tagalog
utang,cebuano
magpasabot,cebuano
nag-ulbong sa kasuko,cebuano
palakpak,cebuano
hirap,tagalog
bugtaw,cebuano
akademista,tagalog
kanonisahin,tagalog
mangilngig,cebuano
magsabog,tagalog
igpuputol,cebuano
kaparang,cebuano
tunggali,tagalog
basín,hiligaynon
bangkalang,tagalog
pampakapal,tagalog
manghinuli,tagalog
sitoplasma,tagalog
pagyukdo,tagalog
sinádu,cebuano
pagnanaknak,tagalog
kuyog,tagalog
sigun,cebuano
túpung,cebuano
pagsulagma,cebuano
timaan,cebuano
balhibo sa mananap,cebuano
"sapúd, sápud",hiligaynon
asawa,cebuano
kagaanan,tagalog
tulisanin,tagalog
kulítug,cebuano
katunggan,cebuano
upak,cebuano
platik,cebuano
túnul,cebuano
kagyo,cebuano
hagunot,tagalog
asuhon,cebuano
mahabang patpat,tagalog
este,tagalog
kagalingan,tagalog
sagasaan,tagalog
bakid,tagalog
kulubutin,tagalog
háyab,hiligaynon
samokan,cebuano
ut-ut,cebuano
síbù,cebuano
sibo,cebuano
palusutin,tagalog
kinday,tagalog
páhat,cebuano
lansis,cebuano
panatiko,tagalog
haponés,hiligaynon
spin,ilocano
labhan,tagalog
bakatya,cebuano
linubid,cebuano
rimin,cebuano
maligo,tagalog
mabuwal,tagalog
turo,tagalog
accustom,ilocano
pagtuyoktuyok,cebuano
diverse,ilocano
putos,tagalog
gúnat,cebuano
kum-os,cebuano
teoriya,tagalog
bisan asa,cebuano
memoryahin,cebuano
ikaduhang piloto,cebuano
ngisngis,cebuano
binuhat-buhat,cebuano
mustrahan,tagalog
masabit,tagalog
habyug,cebuano
resolusyon,cebuano
alumanahin,tagalog
milya,tagalog
taliabot,cebuano
uri-uri,tagalog
kadunguan,tagalog
sumanay,tagalog
silip,tagalog
pangunggu,cebuano
malambing,tagalog
anggi,tagalog
ugkal,cebuano
gwarnisyón,hiligaynon
papangyayatin,tagalog
biya,cebuano
karumata,cebuano
maglambing,tagalog
sige pa!,cebuano
waswas,cebuano
tyranny,ilocano
komisyonado,cebuano
nibelado,tagalog
kágà,cebuano
búy,cebuano
isklipsi,cebuano
uniform,tagalog
gamú,hiligaynon
baliktad,tagalog
gustuhin pa,tagalog
pagmando,cebuano
ginhawa,tagalog
tagapag-adya,tagalog
tits,cebuano
duwo,tagalog
magtalang,tagalog
lugtab,cebuano
brungkítis,cebuano
pat,ilocano
pambambo,tagalog
bánhot,hiligaynon
Aluminum,tagalog
siper,tagalog
himaton,tagalog
gitnaan,tagalog
yuta,cebuano
nakalitan,cebuano
balaligyáon,hiligaynon
tagasunod,tagalog
babayen-on,cebuano
foot-loose,ilocano
ílug,cebuano
tanod-gubat,tagalog
basbáson,hiligaynon
lagumlum,cebuano
hagongan,cebuano
surukisók,hiligaynon
abakada,tagalog
hugusan,tagalog
tawiltawil,cebuano
hanggang sa libingan,tagalog
inila,cebuano
ukhab,cebuano
esterilisador,tagalog
dunot,cebuano
"luwag, lúwag",cebuano
kaulaw panglipaghong,cebuano
may tunob,cebuano
pyungkut,cebuano
kalung,cebuano
tumikis,tagalog
magtatanaman,cebuano
sakmit,cebuano
balibang,tagalog
tamis-tamisan,tagalog
tagilhaw,cebuano
passionate,ilocano
mininghitis,tagalog
boy-ónan,hiligaynon
bug-óngan,hiligaynon
papanamlayin,tagalog
tablado,cebuano
tumatan-aw,cebuano
títit,cebuano
ususera,tagalog
pag-inusara,cebuano
itaas,cebuano
tipig,cebuano
tambal,cebuano
dúsi,cebuano
hunahuna,cebuano
half-breed,ilocano
bindítu,cebuano
pag-usab,cebuano
pirma,cebuano
pakig-away,cebuano
pagpasalamat,cebuano
talaantasan,tagalog
laang,cebuano
itingob,cebuano
arko,cebuano
mahagkot,cebuano
ilaga,cebuano
makiisa,tagalog
gapos,tagalog
láput,cebuano
koadyutor,tagalog
tulíngan,cebuano
kredensiyal,tagalog
doble,tagalog
bumakla,tagalog
iturnilyo,tagalog
ulang,cebuano
sampuraduhin,tagalog
kaangayan,cebuano
bugwal,cebuano
mura,cebuano
rayit han,cebuano
masasaan,tagalog
nuno sa talampakan,tagalog
tagtanim,tagalog
panaderia,tagalog
panutuhan,tagalog
piklat,tagalog
pako,tagalog
pagkatalawan,cebuano
sinilangan,tagalog
sa makadiyut,cebuano
pagkarimarim,tagalog
puntas,tagalog
polka,tagalog
magdiskurso,tagalog
tinaw,cebuano
intriga,tagalog
paktol,cebuano
grado,cebuano
pagbasag,cebuano
plumero,cebuano
kapangidaran,cebuano
bunlud,cebuano
makatuklas,tagalog
magpaluwang,tagalog
katamaran,tagalog
gradwal,tagalog
mga isip,cebuano
umangkas,tagalog
paglukso,cebuano
south,ilocano
yango,cebuano
Rotary,tagalog
pugngan,cebuano
lálà,cebuano
maibahan,tagalog
lisinsiya,cebuano
balaód,hiligaynon
lapas,tagalog
hanginón,hiligaynon
hílak,hiligaynon
magahi,cebuano
lagusà,cebuano
huna,tagalog
paradahan,cebuano
pagsabwag,cebuano
damulag,tagalog
kahilwasan,cebuano
pika,tagalog
tatay,cebuano
hanting,cebuano
malunggay,tagalog
roaming,ilocano
nagmatuod,cebuano
pangunahin,tagalog
manga,cebuano
magkaibang-magkaiba,tagalog
punong-ugat,tagalog
pagpapaunlad,tagalog
kanhi,cebuano
mananalambuhay,tagalog
panakayan,cebuano
pagluwan,cebuano
importante,cebuano
gín-ot,hiligaynon
pangsabong nga sunoy,cebuano
butasan,tagalog
hingpit,cebuano
binabae,tagalog
bumakwit,tagalog
gayon din naman,tagalog
lansita,cebuano
maipagbili,tagalog
trumpit,cebuano
kurbu,cebuano
fíno,hiligaynon
mais,cebuano
iglisya,cebuano
"túmug, túmuk",cebuano
nyutral,cebuano
bályo,hiligaynon
sa dili tinuyo,cebuano
dramatik,tagalog
oksidasiyon,tagalog
biniyaan,cebuano
apdo,tagalog
diskubri,cebuano
pagbangayan,tagalog
pagbuto,cebuano
hinangin,tagalog
laon,tagalog
tubal,tagalog
konstruksiyon,tagalog
ukuy,cebuano
sayaw ng maglalatik,tagalog
ngalay,tagalog
manaksi,tagalog
engkantada,tagalog
pahagibisin,tagalog
panit,tagalog
pamahawa,cebuano
anyo,tagalog
Radon,tagalog
aghimo,tagalog
amurtisasiyun,cebuano
pagyabangan,tagalog
run over,ilocano
hapis na hapis,tagalog
sibat,cebuano
síkup,cebuano
pulríra,cebuano
búsyad,hiligaynon
magluwa,tagalog
batok sa,cebuano
payì,cebuano
"balilikid, balilíkid",cebuano
pagkasuplado,tagalog
kasagutan,tagalog
tirsíru,cebuano
paghinulsol,cebuano
Ondras,tagalog
sukdulan,tagalog
kumilos,tagalog
amas,tagalog
tugoy,tagalog
pagkawala'y nahibaw-an,cebuano
pagpabuto,cebuano
magkahiwalay,tagalog
maggapang,tagalog
kapungayan,tagalog
pasádu,cebuano
basain,tagalog
dagway,cebuano
pir bay pir,cebuano
senaryo,tagalog
distrúsu,cebuano
karneng inihaw,tagalog
leper,tagalog
wiwián,hiligaynon
masagasa,tagalog
pampaligo,tagalog
budiawí,hiligaynon
kumurok,tagalog
magkababayan,tagalog
wurding,cebuano
transformer,tagalog
"ánis, ánist",cebuano
duyan,cebuano
siruk,cebuano
pagsusi,cebuano
mawalang-halaga,tagalog
bombéro,hiligaynon
sangkay,cebuano
kasindakan,tagalog
sakdaw,cebuano
talasukatan,tagalog
pag-api,tagalog
tigpakilimos,cebuano
palo (ang -),tagalog
mens,tagalog
baráydan,hiligaynon
kanyon ng baril,tagalog
tiaw,cebuano
patatas,cebuano
yasmì,cebuano
kapatas,cebuano
aryindu,cebuano
komprobante,tagalog
magpalibot ng sumbrero,tagalog
katiyakan,tagalog
hunahuna,cebuano
kalayuan,tagalog
pitisyon,tagalog
Duta,tagalog
makisultihon,cebuano
alkabála,cebuano
malabsak,tagalog
"pyaus, pyáus",cebuano
búswang,hiligaynon
ikasaya,tagalog
ika-,tagalog
pana-op,cebuano
mangalas,tagalog
taras,cebuano
sa hunahuna lamang,cebuano
laskúta,cebuano
tandáyag,cebuano
bayùbáyù,cebuano
sukit,cebuano
sanggab,cebuano
báhaw,cebuano
siga,cebuano
paghimo,cebuano
utokan,cebuano
kalansak,tagalog
kasalungat,tagalog
bungkos,tagalog
mítal,cebuano
balisawsaw,tagalog
kupot,cebuano
magdiwang,tagalog
karganti,cebuano
magsinsel,tagalog
kindle,ilocano
pilis,cebuano
insistǐr,cebuano
magbulaan,tagalog
pakusa,tagalog
mabulunan,tagalog
balingkút,cebuano
bembe,tagalog
pasapakat,tagalog
binúnga,hiligaynon
sumbatan,tagalog
tatuwaan,tagalog
busbus,cebuano
pálus,cebuano
litid,tagalog
debosyon,cebuano
pinch,ilocano
idlut,cebuano
súlang,hiligaynon
piging,cebuano
hi,cebuano
zestful,ilocano
magpaturo,tagalog
panay,tagalog
patriyota,cebuano
kutsítis,cebuano
pangrahuyo,tagalog
madalian,tagalog
occasion,ilocano
tikan,tagalog
taguangkan,cebuano
kasikatan,tagalog
dili makita,cebuano
sarap,cebuano
rematse,tagalog
kisákit,cebuano
hayánghag,hiligaynon
umiling,tagalog
bantug,cebuano
panum-duman,cebuano
summary,ilocano
gusód,hiligaynon
aselerador,tagalog
dayag,cebuano
kadiyutay,cebuano
língì,cebuano
katagalan,tagalog
mayurya,tagalog
sulínga,cebuano
nimble,ilocano
body,ilocano
kawitan,tagalog
pag-agaw,cebuano
awíhaw,cebuano
magtampisaw,tagalog
sawa,cebuano
suluguon,cebuano
súpa,cebuano
hanabô,hiligaynon
